id,Product_code,UPC_code,Manufacturer,Model,Product_name,shortDescription,longDescription,additionalImageURLs,Product_type_code,Image_URL,Thumbnail,Color,Selling_Price,Regular_Price,Primary_Category_ID,Sales_rank_short,Sales_rank_medium,Sales_rank_long,Bestseller_rank,OnSale,TopRated,AvailableInStore,FreeShipping,AverageReviewRating,ReviewCount,created_at,updated_at,cat1,cat2,cat3,cat4,cat5
927,6392375,8.46E+11,TCL,MTRO100BKNA,TCL - MTRO series MTRO100BK Wired In-Ear Headphones - Shadow Black,Wired connection available via provided headphones cableOn-cable microphoneEarbuds,"Experience high-fidelity sound with these shadow black TCL MTRO in-ear headphones. An integrated in-line remote lets you seamlessly receive or reject calls and control the music, while 8.6mm speaker drivers deliver balanced, crystal-clear audio. The oval acoustic ear tip design offers optimal comfort. These TCL MTRO in-ear headphones feature tangle-free flat cables for easy operation and storage.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392375_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392375fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392375_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392375_sb.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392375_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392375_s.gif,Shadow Black,19.99,19.99,63,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,All Headphones,,
928,6392376,8.46E+11,TCL,SOCL100BTBLNA,TCL - SOCL series SOCL100BTBL Wireless In-Ear Headphones - Ocean Blue,Bluetooth wireless connectionMicrophoneEarbuds,"Move to the beat with these ocean blue TCL SOCL Series wireless in-ear headphones. The rechargeable battery provides up to 6 hours of playback, and the oval acoustic tube design of the ear tips provides a comfortable fit. These TCL SOCL Series wireless in-ear headphones have in-line music and call controls for hands-free use.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392376_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392376fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392376_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392376_sb.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392376_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392376_s.gif,Ocean Blue,29.99,29.99,63,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,All Headphones,,
929,6392378,8.46E+11,TCL,SOCL100BTPPNA,TCL - SOCL series SOCL100BTPP Wireless In-Ear Headphones - Sunrise Purple,Bluetooth wireless connectionBuilt-in microphoneEarbuds,"Keep the party going on with these sunrise purple TCL wireless in-ear headphones. The ear tips come in three sizes for a snug, comfortable fit, while the 8.6mm drivers deliver clear, thumping audio. These TCL wireless in-ear headphones feature a LiPo battery, providing up to 6 hours of continuous playback.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392378_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392378fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392378_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392378_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392378cv11a.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392378_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392378_s.gif,Sunrise Purple,29.99,29.99,63,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,NULL,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,All Headphones,,
930,6392786,8.79E+11,Skullcandy,S2NCW-M448,Skullcandy - Method In-Ear Wireless Sport Headphones - Gray/Black,Intended for sports and exerciseBluetooth wireless connectionMicrophoneEarbuds,"Experience acoustic bliss with these black Skullcandy Method Active wireless sports earbuds. Bluetooth technology ensures easy pairing with compatible devices, while IPX7-rated sweat and water resistance withstand perspiration, making them ideal for rigorous workouts. These Skullcandy Method Active wireless sports earbuds boast 10 hours of battery life for uninterrupted audio.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392786_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392786fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392786_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392786_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392786cv11d.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392786_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392786_s.gif,Gray/Black,59.99,59.99,63,NULL,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,All Headphones,,
931,6393636,8.17E+11,SaharaCase,SB-C-S-EB-A,SaharaCase - Silicone Case for Samsung Galaxy Buds - Scorpion Black,Compatible with Samsung Galaxy Buds true wireless earbuds; detachable chain hook; triple silicone construction; compatible with wireless charging,"Safeguard your headphones with this SaharaCase black silicone case kit for Samsung Galaxy Buds. The silicone case is easy to install and fits precisely, and the tough material helps guard against scratches. This SaharaCase black silicone case kit includes a carabiner clip that attaches to bags and belts for easier portability.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393636fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393636_r.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393636_rb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393636cv11d.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393636_rd.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393636_ra.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393636_r.gif,Scorpion Black,24.99,24.99,63,NULL,NULL,NULL,NULL,0,0,1,0,4.7,3,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,Headphone Accessories,Headphone Cases,
932,6393648,8.17E+11,SaharaCase,SB-C-S-EB-D,SaharaCase - Silicone Case for Samsung Galaxy Buds - Pink Rose,Compatible with Samsung Galaxy Buds true wireless earbuds; detachable chain hook; triple silicone construction; compatible with wireless charging,Get reliable scratch protection with this SaharaCase smooth silicone case kit for Samsung Galaxy buds. The thin but rugged silicone material adds minimal bulk and helps keep your earbuds free from dirt and debris. This SaharaCase smooth silicone case kit includes a carabiner clip for attaching your earbuds to your backpack.,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393648fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393648_r.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393648_rb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393648_ra.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393648_ra.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393648_r.gif,Pink Rose,24.99,24.99,63,NULL,NULL,NULL,NULL,0,0,1,0,4.7,3,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,Headphone Accessories,Headphone Cases,
933,6393649,8.17E+11,SaharaCase,SB-C-JE-BK,SaharaCase - Silicone Case for Jabra Elite Active 65t and 75t Headphones - Black,Compatible with Jabra Elite Active 65t and 75t true wireless earbud headphones; detachable chain hook; triple silicone construction,Safeguard your headphones with this SaharaCase smooth silicone case kit for Jabra Elite Active 65t and 75t. The sturdy silicone material provides reliable scratch protection and resists stretching and yellowing over time. This SaharaCase smooth silicone case kit includes a carabiner clip that lets you carry your headphones on your belt or backpack.,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393649_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393649fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393649_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393649_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393649cv11d.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393649_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393649_s.gif,Black,24.99,24.99,63,NULL,NULL,NULL,NULL,0,0,1,0,5,1,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,Headphone Accessories,Headphone Cases,
934,6393650,8.17E+11,SaharaCase,SB-C-A-AP-PRO-MG,SaharaCase - Case Kit for Apple AirPods Pro - Military Green,Designed for use with Apple AirPods Pro; compatible with wireless charging; silicone material; dust-resistant design; detachable chain hook and anti-lost sports silicone strap included,"Keep your headphones safe with this SaharaCase green silicone case kit for Apple AirPods Pro. The included ear hooks help prevent your AirPods from shifting during use, and the carabiner makes it convenient to carry your earbuds around. This SaharaCase green silicone case kit is easy to install and resists stretching and yellowing over time.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393650_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393650fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393650_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393650_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393650cv11d.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393650_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393650_s.gif,Military Green,24.99,24.99,63,NULL,NULL,NULL,NULL,0,0,1,0,4.2,19,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,Headphone Accessories,Headphone Cases,
935,6393651,8.17E+11,SaharaCase,SB-C-A-AP-PRO-LV,SaharaCase - Case Kit for Apple AirPods Pro - Lavender,Designed for use with Apple AirPods Pro; compatible with wireless charging; silicone material; dust-resistant design; detachable chain hook and anti-lost sports silicone strap included,"Keep your AirPods 1 and 2 safe with this compact lavender SaharaCase protective case kit. The silicone material resists shock damage and scratches, while the dustproof design makes it easy to clean. This wireless-charging-compatible SaharaCase protective case kit includes a belt clip and two strap holders for simple, secure carrying.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393651_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393651fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393651_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393651_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393651cv12d.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393651_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393651_s.gif,Lavender,24.99,24.99,63,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,Headphone Accessories,Headphone Cases,
936,6393653,8.17E+11,SaharaCase,SB-C-UNV-BK,SaharaCase - Pouch Case for Apple AirPods and Most Earbuds - Black,"Compatible with Apple AirPods, most earbuds and wireless bluetooth earphones; detachable chain hook; ergonomic leather construction; mesh pocket","Protect your earbuds on the go with this black SaharaCase universal headphone carrying case. The compact, lightweight design fits easily in bags and backpacks, and the sturdy leather construction guards against scratches and accidental drops. This SaharaCase universal headphone carrying case provides space for wall chargers, SD cards and other small accessories.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393653fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393653_r.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393653_rb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393653cv11d.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393653_rd.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393653_ra.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393653_r.gif,Black,24.99,24.99,63,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,Headphone Accessories,Headphone Cases,
937,6393654,8.17E+11,SaharaCase,SB-C-DPB-PR-BK,SaharaCase - Silicone Protective Case for Beats by Dr. Dre Powerbeats Pro - Scorpion Black,Compatible with Powerbeats Pro true wireless earbud headphones; silicone material; detachable carabiner clip; wireless charging-compatible,"Guard your earbuds against damage with this SaharaCase protective case for Powerbeats Pro. The form-fitting lightweight design simplifies installation while minimizing bulk, and the durable triple silicone material protects against scratches and dirt. This SaharaCase protective case includes a carabiner clip that lets you attach your headphones to your bag or belt.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393654_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393654fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393654_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393654_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393654cv12d.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393654_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393654_s.gif,Scorpion Black,24.99,24.99,63,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,Headphone Accessories,Headphone Cases,
938,6393655,8.17E+11,SaharaCase,SB-C-A-AP-PRO-BK,SaharaCase - Case Kit for Apple AirPods Pro - Black,"Designed for use with Apple AirPods Pro; compatible with wireless charging; triple silicone material; AirPods wire, ear hooks, carabiner clip, watch band holder, and carrying case included","Protect your earbuds with this black SaharaCase silicone case kit for Apple AirPods Pro. The high-quality construction helps prevent scratches, and the form-fitting design adds little bulk. This SaharaCase silicone case kit includes a carabiner clip for easy attachment to your bag or belt loop, and the included ear clips offer a secure fit.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393655_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393655fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393655_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393655_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393655cv11d.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393655_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393655_s.gif,Black,24.99,24.99,63,NULL,NULL,NULL,NULL,0,0,1,0,4.2,19,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,Headphone Accessories,Headphone Cases,
939,6393656,8.17E+11,SaharaCase,SB-C-DPB-PR-BL,SaharaCase - Silicone Protective Case for Beats by Dr. Dre Powerbeats Pro - Navy,Compatible with Powerbeats Pro true wireless earbud headphones; silicone material; detachable carabiner clip; wireless charging-compatible,"Protect your Powerbeats Pro headphones with this navy SaharaCase protective case. The triple silicone construction offers durability and resists dirt and scratches, while the form-fitting lightweight design ensures portability and easy installation. This SaharaCase protective case features a carabiner clip for added security in transit and is compatible with wireless charging.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393656_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393656fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393656_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393656_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393656cv14d.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393656_rd.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393656_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6393/6393656_s.gif,Navy,24.99,24.99,63,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,Headphone Accessories,Headphone Cases,
